2023-06-21-17:10:19.379640 Motor1-0.0 Motor2-1.603 ImgX-547 ImgY-278 F-96.0 Strain-?
2023-06-21-17:10:19.447692 Motor1-0.0 Motor2-1.295 ImgX-516 ImgY-277 F-1584.0 Strain-?
2023-06-21-17:10:19.507063 Motor1-0.0 Motor2-0.851 ImgX-475 ImgY-277 F-3552.0 Strain-?
2023-06-21-17:10:19.576877 Motor1-0.0 Motor2-0.616 ImgX-445 ImgY-277 F-4992.0 Strain-?
2023-06-21-17:10:19.630732 Motor1-0.0 Motor2-0.386 ImgX-428 ImgY-278 F-5808.0 Strain-?
2023-06-21-17:10:19.715516 Motor1-0.0 Motor2-0.214 ImgX-413 ImgY-277 F-6528.0 Strain-?
2023-06-21-17:10:19.757394 Motor1-0.0 Motor2-0.106 ImgX-398 ImgY-277 F-7248.0 Strain-?
2023-06-21-17:10:19.820227 Motor1-0.0 Motor2-0.077 ImgX-396 ImgY-278 F-7344.0 Strain-?
2023-06-21-17:10:19.880066 Motor1-0.0 Motor2-0.09 ImgX-396 ImgY-278 F-7344.0 Strain-?
2023-06-21-17:10:19.943896 Motor1-0.0 Motor2-0.256 ImgX-394 ImgY-277 F-7440.0 Strain-?
2023-06-21-17:10:20.012292 Motor1-0.0 Motor2-0.484 ImgX-416 ImgY-278 F-6384.0 Strain-?
2023-06-21-17:10:20.066148 Motor1-0.0 Motor2-0.866 ImgX-432 ImgY-277 F-5616.0 Strain-?
2023-06-21-17:10:20.130855 Motor1-0.0 Motor2-1.152 ImgX-473 ImgY-277 F-3648.0 Strain-?
2023-06-21-17:10:20.191691 Motor1-0.0 Motor2-1.354 ImgX-498 ImgY-277 F-2448.0 Strain-?
2023-06-21-17:10:20.264501 Motor1-0.0 Motor2-1.711 ImgX-535 ImgY-277 F-672.0 Strain-?
2023-06-21-17:10:20.317359 Motor1-0.0 Motor2-2.097 ImgX-549 ImgY-277 F-0.0 Strain-?
2023-06-21-17:10:20.378185 Motor1-0.0 Motor2-2.413 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:20.442015 Motor1-0.0 Motor2-2.629 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:20.505518 Motor1-0.0 Motor2-2.819 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:20.569466 Motor1-0.0 Motor2-2.902 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:20.630303 Motor1-0.0 Motor2-2.907 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:20.692738 Motor1-0.0 Motor2-2.893 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:20.754572 Motor1-0.0 Motor2-2.727 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:20.824386 Motor1-0.0 Motor2-2.458 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:20.881234 Motor1-0.0 Motor2-2.064 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:20.942070 Motor1-0.0 Motor2-1.808 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:21.003905 Motor1-0.0 Motor2-1.436 ImgX-538 ImgY-278 F-528.0 Strain-?
2023-06-21-17:10:21.066737 Motor1-0.0 Motor2-1.103 ImgX-527 ImgY-277 F-1056.0 Strain-?
2023-06-21-17:10:21.134556 Motor1-0.0 Motor2-0.769 ImgX-475 ImgY-278 F-3552.0 Strain-?
2023-06-21-17:10:21.191386 Motor1-0.0 Motor2-0.477 ImgX-442 ImgY-278 F-5136.0 Strain-?
2023-06-21-17:10:21.255330 Motor1-0.0 Motor2-0.281 ImgX-427 ImgY-278 F-5856.0 Strain-?
2023-06-21-17:10:21.319159 Motor1-0.0 Motor2-0.145 ImgX-407 ImgY-278 F-6816.0 Strain-?
2023-06-21-17:10:21.379997 Motor1-0.0 Motor2-0.079 ImgX-398 ImgY-277 F-7248.0 Strain-?
2023-06-21-17:10:21.442290 Motor1-0.0 Motor2-0.075 ImgX-399 ImgY-278 F-7200.0 Strain-?
2023-06-21-17:10:21.504176 Motor1-0.0 Motor2-0.198 ImgX-399 ImgY-278 F-7200.0 Strain-?
2023-06-21-17:10:21.568144 Motor1-0.0 Motor2-0.38 ImgX-395 ImgY-278 F-7392.0 Strain-?
2023-06-21-17:10:21.630977 Motor1-0.0 Motor2-0.643 ImgX-417 ImgY-277 F-6336.0 Strain-?
2023-06-21-17:10:21.692811 Motor1-0.0 Motor2-0.89 ImgX-444 ImgY-277 F-5040.0 Strain-?
2023-06-21-17:10:21.754646 Motor1-0.0 Motor2-1.331 ImgX-501 ImgY-277 F-2304.0 Strain-?
2023-06-21-17:10:21.817478 Motor1-0.0 Motor2-1.514 ImgX-507 ImgY-277 F-2016.0 Strain-?
2023-06-21-17:10:21.878315 Motor1-0.0 Motor2-1.888 ImgX-537 ImgY-277 F-576.0 Strain-?
2023-06-21-17:10:21.960096 Motor1-0.0 Motor2-2.222 ImgX-550 ImgY-278 F--48.0 Strain-?
2023-06-21-17:10:22.007969 Motor1-0.0 Motor2-2.598 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:22.068403 Motor1-0.0 Motor2-2.761 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:22.177233 Motor1-0.0 Motor2-2.864 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:22.255012 Motor1-0.0 Motor2-2.908 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:22.320065 Motor1-0.0 Motor2-2.97 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:22.445329 Motor1-0.0 Motor2-2.966 ImgX-552 ImgY-277 F--144.0 Strain-?
2023-06-21-17:10:22.473253 Motor1-0.0 Motor2-2.827 ImgX-552 ImgY-277 F--144.0 Strain-?
2023-06-21-17:10:22.520667 Motor1-0.0 Motor2-2.744 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:22.582503 Motor1-0.0 Motor2-2.533 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:22.645335 Motor1-0.0 Motor2-2.227 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:22.707171 Motor1-0.0 Motor2-1.973 ImgX-550 ImgY-278 F--48.0 Strain-?
2023-06-21-17:10:22.776687 Motor1-0.0 Motor2-1.606 ImgX-537 ImgY-277 F-576.0 Strain-?
2023-06-21-17:10:22.834532 Motor1-0.0 Motor2-1.169 ImgX-531 ImgY-279 F-864.0 Strain-?
2023-06-21-17:10:22.895884 Motor1-0.0 Motor2-0.823 ImgX-489 ImgY-279 F-2880.0 Strain-?
2023-06-21-17:10:22.960713 Motor1-0.0 Motor2-0.561 ImgX-471 ImgY-277 F-3744.0 Strain-?
2023-06-21-17:10:23.022546 Motor1-0.0 Motor2-0.32 ImgX-438 ImgY-277 F-5328.0 Strain-?
2023-06-21-17:10:23.088373 Motor1-0.0 Motor2-0.226 ImgX-416 ImgY-278 F-6384.0 Strain-?
2023-06-21-17:10:23.145219 Motor1-0.0 Motor2-0.138 ImgX-407 ImgY-277 F-6816.0 Strain-?
2023-06-21-17:10:23.207052 Motor1-0.0 Motor2-0.088 ImgX-401 ImgY-277 F-7104.0 Strain-?
2023-06-21-17:10:23.272876 Motor1-0.0 Motor2-0.085 ImgX-401 ImgY-278 F-7104.0 Strain-?
2023-06-21-17:10:23.345682 Motor1-0.0 Motor2-0.245 ImgX-397 ImgY-277 F-7296.0 Strain-?
2023-06-21-17:10:23.394551 Motor1-0.0 Motor2-0.42 ImgX-398 ImgY-277 F-7248.0 Strain-?
2023-06-21-17:10:23.456386 Motor1-0.0 Motor2-0.711 ImgX-422 ImgY-277 F-6096.0 Strain-?
2023-06-21-17:10:23.520765 Motor1-0.0 Motor2-1.133 ImgX-448 ImgY-277 F-4848.0 Strain-?
2023-06-21-17:10:23.603689 Motor1-0.0 Motor2-1.317 ImgX-478 ImgY-277 F-3408.0 Strain-?
2023-06-21-17:10:23.648570 Motor1-0.0 Motor2-1.671 ImgX-526 ImgY-277 F-1104.0 Strain-?
2023-06-21-17:10:23.707402 Motor1-0.0 Motor2-1.935 ImgX-535 ImgY-277 F-672.0 Strain-?
2023-06-21-17:10:23.771231 Motor1-0.0 Motor2-2.279 ImgX-549 ImgY-277 F-0.0 Strain-?
2023-06-21-17:10:23.835060 Motor1-0.0 Motor2-2.56 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:23.902878 Motor1-0.0 Motor2-2.771 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:23.964714 Motor1-0.0 Motor2-2.874 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:24.020564 Motor1-0.0 Motor2-2.908 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:24.081401 Motor1-0.0 Motor2-2.902 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:24.146229 Motor1-0.0 Motor2-2.801 ImgX-552 ImgY-278 F--144.0 Strain-?
2023-06-21-17:10:24.215220 Motor1-0.0 Motor2-2.501 ImgX-551 ImgY-277 F--96.0 Strain-?
2023-06-21-17:10:24.269759 Motor1-0.0 Motor2-2.378 ImgX-551 ImgY-278 F--96.0 Strain-?
2023-06-21-17:10:24.333770 Motor1-0.0 Motor2-2.045 ImgX-550 ImgY-277 F--48.0 Strain-?
2023-06-21-17:10:24.395601 Motor1-0.0 Motor2-1.839 ImgX-549 ImgY-278 F-0.0 Strain-?
2023-06-21-17:10:24.459732 Motor1-0.0 Motor2-1.413 ImgX-544 ImgY-278 F-240.0 Strain-?
2023-06-21-17:10:24.527105 Motor1-0.0 Motor2-1.057 ImgX-517 ImgY-279 F-1536.0 Strain-?
2023-06-21-17:10:24.583953 Motor1-0.0 Motor2-0.689 ImgX-471 ImgY-278 F-3744.0 Strain-?
2023-06-21-17:10:24.644790 Motor1-0.0 Motor2-0.407 ImgX-450 ImgY-277 F-4752.0 Strain-?
2023-06-21-17:10:24.710150 Motor1-0.0 Motor2-0.248 ImgX-425 ImgY-277 F-5952.0 Strain-?
2023-06-21-17:10:24.769733 Motor1-0.0 Motor2-0.125 ImgX-412 ImgY-277 F-6576.0 Strain-?
2023-06-21-17:10:24.835556 Motor1-0.0 Motor2-0.094 ImgX-398 ImgY-277 F-7248.0 Strain-?
2023-06-21-17:10:24.896901 Motor1-0.0 Motor2-0.07 ImgX-399 ImgY-279 F-7200.0 Strain-?
2023-06-21-17:10:24.957740 Motor1-0.0 Motor2-0.237 ImgX-398 ImgY-277 F-7248.0 Strain-?
2023-06-21-17:10:25.023562 Motor1-0.0 Motor2-0.402 ImgX-395 ImgY-277 F-7392.0 Strain-?
2023-06-21-17:10:25.094374 Motor1-0.0 Motor2-0.692 ImgX-424 ImgY-278 F-6000.0 Strain-?
2023-06-21-17:10:25.147232 Motor1-0.0 Motor2-1.052 ImgX-441 ImgY-277 F-5184.0 Strain-?
2023-06-21-17:10:25.208069 Motor1-0.0 Motor2-1.322 ImgX-490 ImgY-277 F-2832.0 Strain-?
2023-06-21-17:10:25.273401 Motor1-0.0 Motor2-1.536 ImgX-506 ImgY-277 F-2064.0 Strain-?
2023-06-21-17:10:25.332244 Motor1-0.0 Motor2-2.029 ImgX-529 ImgY-278 F-960.0 Strain-?
2023-06-21-17:10:25.416020 Motor1-0.0 Motor2-2.26 ImgX-549 ImgY-276 F-0.0 Strain-?
